"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"23.04.2024","188,25","183,97","189,75","183,97","2,39M","2,75%"
"22.04.2024","183,22","181,60","183,85","178,21","2,33M","1,28%"
"19.04.2024","180,90","183,30","185,96","177,65","3,44M","-1,61%"
"18.04.2024","183,86","186,13","188,27","183,09","1,65M","-0,83%"
"17.04.2024","185,40","187,92","189,04","182,63","3,28M","-0,67%"
"16.04.2024","186,65","185,03","188,27","183,11","2,98M","0,67%"
"15.04.2024","185,40","194,09","196,00","184,78","2,53M","-3,27%"
"12.04.2024","191,67","191,96","193,25","190,35","1,80M","-0,63%"
"11.04.2024","192,88","191,57","194,28","190,00","2,27M","0,94%"
"10.04.2024","191,08","183,50","193,83","182,50","3,86M","1,58%"
"09.04.2024","188,10","192,60","194,84","185,05","1,96M","-2,02%"
"08.04.2024","191,98","194,87","197,64","188,11","1,66M","-0,57%"
"05.04.2024","193,08","182,32","194,85","181,42","4,33M","5,44%"
"04.04.2024","183,11","193,44","195,50","182,96","3,75M","-3,76%"
"03.04.2024","190,26","188,48","193,21","186,87","2,56M","1,13%"
"02.04.2024","188,13","184,68","188,37","184,12","1,88M","1,16%"
"01.04.2024","185,98","186,03","188,81","183,40","1,98M","0,61%"
"28.03.2024","184,85","185,03","186,83","183,34","2,05M","-0,02%"
"27.03.2024","184,89","188,08","190,12","182,34","2,45M","-0,28%"
"26.03.2024","185,41","189,90","198,83","184,48","4,23M","-0,99%"
"25.03.2024","187,26","180,00","189,05","179,54","3,57M","5,06%"
"22.03.2024","178,24","175,00","178,37","174,21","1,61M","2,36%"
"21.03.2024","174,13","177,46","177,81","172,37","2,21M","-0,90%"
"20.03.2024","175,71","172,92","176,77","172,65","1,97M","1,91%"
"19.03.2024","172,41","169,00","174,01","168,26","1,92M","2,11%"
"18.03.2024","168,84","167,69","171,08","166,19","2,01M","2,01%"
"15.03.2024","165,52","164,18","168,39","162,67","4,53M","0,53%"
"14.03.2024","164,64","167,85","168,39","163,27","3,01M","-1,92%"
"13.03.2024","167,86","171,24","171,31","166,44","1,64M","-0,30%"
"12.03.2024","168,37","166,57","169,06","164,20","2,62M","0,27%"
"11.03.2024","167,91","170,31","170,96","166,40","2,60M","-1,56%"
"08.03.2024","170,57","179,58","179,83","168,46","3,20M","-5,02%"
"07.03.2024","179,58","181,75","182,05","176,21","1,97M","-0,22%"
"06.03.2024","179,98","176,77","180,81","175,01","2,07M","1,82%"
"05.03.2024","176,77","177,39","185,58","175,42","4,32M","0,44%"
"04.03.2024","175,99","172,96","177,04","169,62","3,82M","3,53%"
"01.03.2024","169,99","167,04","170,31","165,05","4,56M","0,91%"
"29.02.2024","168,45","171,18","171,31","163,37","4,54M","-1,39%"
"28.02.2024","170,83","158,48","170,98","156,50","8,23M","9,68%"
"27.02.2024","155,76","135,00","156,67","135,00","4,89M","16,92%"
"26.02.2024","133,22","134,68","135,20","132,93","1,49M","-0,57%"
"23.02.2024","133,99","133,49","134,15","131,35","2,05M","0,45%"
"22.02.2024","133,39","132,40","134,06","131,65","1,53M","1,51%"
"21.02.2024","131,40","132,29","132,58","130,14","983,42K","-0,30%"
"20.02.2024","131,80","131,00","132,06","129,39","2,12M","0,49%"
"16.02.2024","131,16","131,26","132,66","130,49","1,30M","-0,26%"
"15.02.2024","131,50","129,92","131,62","128,83","1,35M","2,20%"
"14.02.2024","128,67","128,30","129,43","127,69","1,37M","0,59%"
"13.02.2024","127,91","127,91","128,81","126,73","1,50M","-0,47%"
"12.02.2024","128,51","131,82","132,19","127,96","1,21M","-2,77%"
"09.02.2024","132,17","130,02","132,51","130,00","1,25M","1,11%"
"08.02.2024","130,72","132,55","133,97","130,17","1,23M","-1,34%"
"07.02.2024","132,50","131,96","133,80","130,81","2,09M","1,14%"
"06.02.2024","131,01","127,76","131,49","127,19","2,66M","3,13%"
"05.02.2024","127,03","127,90","128,42","125,85","1,88M","-2,07%"
"02.02.2024","129,71","127,01","133,07","126,43","3,78M","1,63%"
"01.02.2024","127,63","122,00","127,70","122,00","1,94M","4,61%"
"31.01.2024","122,00","122,78","124,18","121,36","1,67M","0,10%"
"30.01.2024","121,88","121,33","122,31","120,70","1,29M","0,72%"
"29.01.2024","121,01","121,09","121,74","120,00","1,80M","-0,21%"
"26.01.2024","121,27","120,07","122,41","120,07","1,56M","0,60%"
"25.01.2024","120,55","117,90","120,59","117,04","1,43M","4,22%"
"24.01.2024","115,67","119,14","119,52","115,34","1,51M","-2,54%"
"23.01.2024","118,69","117,73","120,56","117,16","1,93M","1,26%"
"22.01.2024","117,21","114,46","117,38","114,33","1,88M","2,41%"
"19.01.2024","114,45","111,45","114,61","111,45","1,68M","2,73%"
"18.01.2024","111,41","111,37","111,90","110,25","1,61M","-0,46%"
"17.01.2024","111,92","111,23","112,00","109,44","1,48M","0,10%"
"16.01.2024","111,81","112,37","112,83","111,30","1,42M","-0,97%"
"12.01.2024","112,91","113,94","114,42","112,74","1,56M","0,00%"
"11.01.2024","112,91","115,00","115,29","111,48","1,61M","-2,54%"
"10.01.2024","115,85","116,02","116,43","114,96","1,09M","-0,55%"
"09.01.2024","116,49","116,44","116,93","115,17","1,51M","-0,46%"
"08.01.2024","117,03","116,19","117,16","115,03","1,35M","0,68%"
"05.01.2024","116,24","115,11","117,66","115,11","1,73M","0,76%"
"04.01.2024","115,36","116,21","117,11","115,00","1,35M","-0,42%"
"03.01.2024","115,85","115,50","117,17","115,50","1,37M","0,52%"
"02.01.2024","115,25","116,40","117,23","114,97","1,36M","-1,40%"
"29.12.2023","116,89","116,73","117,27","115,93","849,87K","-0,19%"
"28.12.2023","117,11","118,71","118,78","116,95","559,69K","-0,26%"
"27.12.2023","117,42","117,28","117,76","116,88","541,36K","-0,13%"
"26.12.2023","117,57","115,59","117,84","115,59","740,71K","1,94%"
"22.12.2023","115,33","115,00","117,98","114,02","1,19M","-2,52%"
"21.12.2023","118,31","117,49","118,43","116,81","904,59K","1,11%"
"20.12.2023","117,01","119,83","120,13","117,00","1,32M","-3,15%"
"19.12.2023","120,81","119,77","121,05","119,25","1,01M","1,21%"
"18.12.2023","119,36","119,57","121,54","118,91","2,02M","0,51%"
"15.12.2023","118,75","115,67","120,87","115,61","6,05M","2,72%"
"14.12.2023","115,60","116,64","117,81","115,37","2,46M","-0,71%"
"13.12.2023","116,43","114,59","116,75","113,53","1,73M","1,69%"
"12.12.2023","114,49","116,16","116,40","113,85","1,85M","-1,43%"
"11.12.2023","116,15","111,55","116,30","110,67","2,58M","4,44%"
"08.12.2023","111,21","109,99","111,61","109,65","2,63M","0,62%"
"07.12.2023","110,53","113,26","113,44","109,45","3,50M","-1,86%"
"06.12.2023","112,63","119,34","119,67","112,22","2,63M","-4,80%"
"05.12.2023","118,31","118,71","118,94","115,89","1,81M","-0,51%"
"04.12.2023","118,92","119,00","119,55","118,05","1,95M","-0,80%"
"01.12.2023","119,88","120,62","120,94","119,65","1,46M","-0,96%"
"30.11.2023","121,04","120,59","121,86","120,51","2,65M","0,38%"
"29.11.2023","120,58","123,55","123,94","119,76","2,08M","-3,11%"
"28.11.2023","124,45","124,98","126,50","123,76","2,00M","-0,52%"
"27.11.2023","125,10","123,93","125,38","123,37","1,07M","1,00%"
"24.11.2023","123,86","123,07","124,30","123,05","532,49K","0,49%"
"22.11.2023","123,25","122,90","123,84","121,97","1,38M","0,60%"
"21.11.2023","122,51","122,90","123,18","121,85","984,70K","0,19%"
"20.11.2023","122,28","122,45","122,85","121,48","1,04M","0,48%"
"17.11.2023","121,69","122,20","123,52","121,60","1,49M","0,02%"
"16.11.2023","121,67","123,00","123,83","121,51","1,47M","-0,26%"
"15.11.2023","121,99","126,58","127,24","121,69","1,98M","-3,58%"
"14.11.2023","126,52","124,05","126,71","123,38","1,43M","3,94%"
"13.11.2023","121,72","121,38","122,24","120,91","891,60K","-0,04%"
"10.11.2023","121,77","121,45","122,72","121,38","1,22M","0,95%"
"09.11.2023","120,63","121,59","124,36","120,52","1,60M","-0,45%"
"08.11.2023","121,18","120,42","121,48","118,96","1,73M","1,09%"
"07.11.2023","119,87","124,44","124,97","118,66","2,27M","-3,90%"
"06.11.2023","124,73","118,99","125,62","118,06","2,53M","6,54%"
"03.11.2023","117,07","118,65","118,67","116,85","1,85M","-0,10%"
"02.11.2023","117,19","114,91","117,90","114,38","1,89M","2,04%"
"01.11.2023","114,85","113,59","115,38","112,83","2,75M","1,71%"
"31.10.2023","112,92","113,12","113,51","111,17","1,94M","-0,10%"
"30.10.2023","113,03","111,86","113,23","111,50","1,27M","2,03%"
"27.10.2023","110,78","113,00","113,36","109,89","1,13M","-1,72%"
"26.10.2023","112,72","112,00","113,03","111,14","1,65M","0,62%"
"25.10.2023","112,03","114,23","114,27","111,67","1,58M","-1,96%"
"24.10.2023","114,27","113,26","115,30","113,26","1,93M","1,93%"
"23.10.2023","112,11","111,83","113,03","110,40","950,87K","0,01%"
"20.10.2023","112,10","114,11","114,79","111,92","1,65M","-1,92%"
"19.10.2023","114,29","116,00","116,61","114,11","980,97K","-1,53%"
"18.10.2023","116,07","117,33","118,64","115,81","1,05M","-0,92%"
"17.10.2023","117,15","116,05","117,99","115,71","1,21M","0,27%"
"16.10.2023","116,83","114,77","117,12","114,61","1,70M","2,76%"
"13.10.2023","113,69","116,77","117,39","112,99","1,70M","-1,75%"
"12.10.2023","115,72","114,91","116,16","114,46","1,30M","0,56%"
"11.10.2023","115,07","113,91","115,18","113,31","1,35M","1,83%"
"10.10.2023","113,00","110,96","113,49","110,96","1,46M","1,45%"
"09.10.2023","111,38","110,17","111,49","109,97","1,26M","1,10%"
"06.10.2023","110,17","106,55","110,58","105,13","2,10M","2,12%"
"05.10.2023","107,88","106,98","108,50","106,61","1,59M","1,62%"
"04.10.2023","106,16","104,64","106,60","104,22","1,97M","1,21%"
"03.10.2023","104,89","103,21","104,92","102,40","2,56M","0,15%"
"02.10.2023","104,73","108,30","108,30","102,76","2,89M","-3,99%"
"29.09.2023","109,08","110,04","110,71","108,64","2,87M","-0,22%"
"28.09.2023","109,32","110,77","110,98","108,83","1,55M","-1,29%"
"27.09.2023","110,75","108,98","111,29","108,98","2,82M","2,08%"
"26.09.2023","108,49","111,66","111,71","107,93","2,31M","-3,32%"
"25.09.2023","112,21","109,72","112,92","109,50","2,12M","1,68%"
"22.09.2023","110,36","109,46","110,74","108,61","1,21M","0,38%"
"21.09.2023","109,94","109,63","110,64","109,51","1,45M","-0,17%"
"20.09.2023","110,13","110,93","111,18","109,91","924,62K","-0,37%"
"19.09.2023","110,54","111,09","111,38","110,30","1,97M","-0,18%"
"18.09.2023","110,74","110,43","112,25","110,41","1,36M","0,74%"
"15.09.2023","109,93","112,46","112,68","109,80","4,29M","-2,25%"
"14.09.2023","112,46","109,76","112,62","109,53","2,31M","2,92%"
"13.09.2023","109,27","108,78","110,09","108,51","1,89M","0,71%"
"12.09.2023","108,50","109,54","110,10","108,15","1,56M","-1,35%"
"11.09.2023","109,98","108,80","110,40","108,65","1,82M","1,23%"
"08.09.2023","108,64","108,23","109,66","108,23","1,43M","0,09%"
"07.09.2023","108,54","107,86","110,96","107,18","1,95M","1,78%"
"06.09.2023","106,64","106,33","107,79","105,99","1,34M","0,56%"
"05.09.2023","106,05","106,55","106,73","105,15","1,43M","-1,16%"
"01.09.2023","107,29","105,63","107,41","105,20","1,34M","3,00%"
"31.08.2023","104,16","105,95","106,09","103,77","2,04M","-1,49%"
"30.08.2023","105,74","105,34","106,27","105,09","1,17M","0,19%"
"29.08.2023","105,54","105,23","106,17","104,80","1,13M","0,16%"
"28.08.2023","105,37","106,31","107,35","105,23","1,09M","-0,47%"
"25.08.2023","105,87","106,82","107,44","105,57","1,38M","-0,98%"
"24.08.2023","106,92","108,90","110,25","106,84","1,50M","-1,40%"
"23.08.2023","108,44","106,95","109,26","106,95","1,39M","2,05%"
"22.08.2023","106,26","105,66","106,54","105,51","1,28M","0,14%"
"21.08.2023","106,11","104,60","106,46","104,28","1,38M","1,28%"
"18.08.2023","104,77","104,53","105,54","104,51","1,67M","-0,05%"
"17.08.2023","104,82","105,48","106,14","104,57","1,80M","-0,27%"
"16.08.2023","105,10","106,40","106,45","105,00","1,84M","-1,07%"
"15.08.2023","106,24","106,39","106,58","105,62","1,71M","-0,71%"
"14.08.2023","107,00","106,46","107,60","105,71","2,40M","0,41%"
"11.08.2023","106,56","105,44","106,72","104,99","1,41M","0,79%"
"10.08.2023","105,72","105,97","106,85","105,11","1,56M","0,58%"
"09.08.2023","105,11","104,62","105,90","104,31","1,65M","0,29%"
"08.08.2023","104,81","102,96","104,93","102,96","1,21M","1,02%"
"07.08.2023","103,75","104,58","104,65","102,78","1,76M","-0,18%"
"04.08.2023","103,94","101,92","104,71","101,79","2,72M","2,77%"
"03.08.2023","101,14","95,97","103,57","95,76","3,51M","5,85%"
"02.08.2023","95,55","95,99","96,03","94,43","2,04M","-0,78%"
"01.08.2023","96,30","96,24","97,09","96,07","1,47M","-0,36%"
"31.07.2023","96,65","95,84","96,69","95,40","1,17M","0,95%"
"28.07.2023","95,74","96,26","96,66","95,26","1,14M","0,34%"
"27.07.2023","95,42","97,73","97,75","95,20","897,92K","-1,97%"
"26.07.2023","97,34","96,67","98,24","96,67","1,24M","-0,18%"
"25.07.2023","97,52","95,95","98,16","95,90","854,83K","1,00%"
"24.07.2023","96,55","96,60","96,81","95,76","1,08M","-0,05%"
"21.07.2023","96,60","97,58","98,15","96,31","5,08M","-0,30%"
"20.07.2023","96,89","95,50","97,32","95,24","1,60M","2,28%"
"19.07.2023","94,73","94,83","95,54","93,93","1,79M","-0,67%"
"18.07.2023","95,37","96,00","96,65","93,89","1,93M","-0,84%"
"17.07.2023","96,18","94,47","96,92","94,47","1,95M","1,24%"
"14.07.2023","95,00","94,89","95,54","94,70","1,26M","-0,28%"
"13.07.2023","95,27","95,85","96,07","94,88","1,46M","-0,82%"
"12.07.2023","96,06","94,94","96,16","94,08","1,53M","1,80%"
"11.07.2023","94,36","93,84","94,43","92,86","1,26M","0,81%"
"10.07.2023","93,60","91,38","93,63","91,38","1,54M","2,49%"
"07.07.2023","91,33","91,00","91,71","90,66","1,33M","0,36%"
"06.07.2023","91,00","91,47","91,47","89,85","2,26M","-1,24%"
"05.07.2023","92,14","91,42","93,21","91,35","2,09M","0,59%"
"03.07.2023","91,60","91,01","91,74","90,33","1,09M","0,05%"
"30.06.2023","91,55","92,05","92,29","91,04","2,67M","0,75%"
"29.06.2023","90,87","90,51","91,35","90,14","1,74M","0,35%"
"28.06.2023","90,55","90,90","90,90","89,71","1,61M","-0,33%"
"27.06.2023","90,85","90,97","91,01","89,98","1,47M","0,24%"
"26.06.2023","90,63","90,25","91,20","89,69","1,89M","0,30%"
"23.06.2023","90,36","89,64","90,70","89,12","2,88M","1,24%"
"22.06.2023","89,25","90,50","90,68","87,86","3,21M","-1,38%"
"21.06.2023","90,50","90,88","91,04","89,18","2,68M","-1,62%"
"20.06.2023","91,99","93,13","93,36","91,89","1,85M","-0,97%"
"16.06.2023","92,89","93,59","94,52","92,74","4,96M","-0,61%"
"15.06.2023","93,46","93,72","93,75","92,96","3,71M","0,28%"
"14.06.2023","93,20","94,53","95,00","92,77","2,57M","-1,11%"
"13.06.2023","94,25","93,96","95,33","93,59","2,43M","0,53%"
"12.06.2023","93,75","93,00","94,02","92,88","1,72M","0,49%"
"09.06.2023","93,29","92,30","93,77","92,09","2,53M","1,07%"
"08.06.2023","92,30","91,49","92,47","91,06","3,08M","1,64%"
"07.06.2023","90,81","89,55","90,88","89,13","2,45M","1,41%"
"06.06.2023","89,55","87,14","89,89","87,14","2,31M","2,33%"
"05.06.2023","87,51","87,82","88,81","87,18","1,82M","-0,03%"
"02.06.2023","87,54","88,66","89,05","87,27","3,23M","-1,51%"
"01.06.2023","88,88","84,88","89,16","84,79","3,65M","5,78%"
"31.05.2023","84,02","83,53","84,55","82,45","5,21M","0,38%"
"30.05.2023","83,70","83,86","85,04","83,14","2,20M","-0,18%"
"26.05.2023","83,85","82,95","83,95","82,31","2,27M","1,33%"
"25.05.2023","82,75","83,20","83,20","81,90","1,86M","-0,67%"
"24.05.2023","83,31","84,04","84,37","82,55","2,43M","-0,87%"
"23.05.2023","84,04","83,36","84,56","83,17","2,23M","0,61%"
"22.05.2023","83,53","82,73","83,96","82,31","1,91M","1,49%"
"19.05.2023","82,30","81,73","83,24","81,53","2,44M","1,11%"
"18.05.2023","81,40","80,27","81,47","79,56","2,85M","1,26%"
"17.05.2023","80,39","79,09","80,63","78,71","2,33M","1,76%"
"16.05.2023","79,00","80,19","80,19","78,33","3,71M","-1,58%"
"15.05.2023","80,27","80,63","81,09","79,18","2,05M","0,53%"
"12.05.2023","79,85","79,45","80,39","78,86","1,99M","0,92%"
"11.05.2023","79,12","78,58","79,55","78,24","2,50M","-0,42%"
"10.05.2023","79,46","79,85","80,12","78,75","1,63M","0,64%"
"09.05.2023","78,95","77,98","79,10","77,81","3,16M","0,30%"
"08.05.2023","78,71","79,74","79,85","78,08","2,36M","-0,98%"
"05.05.2023","79,49","79,12","80,45","78,28","2,36M","1,15%"
"04.05.2023","78,59","76,98","80,37","74,91","3,83M","2,72%"
"03.05.2023","76,51","77,20","77,60","76,15","1,61M","-0,36%"
"02.05.2023","76,79","76,73","77,40","75,95","2,55M","-0,34%"
"01.05.2023","77,05","77,52","77,65","76,76","1,79M","-0,45%"
"28.04.2023","77,40","76,90","77,47","76,30","2,23M","0,85%"
"27.04.2023","76,75","76,27","77,24","75,98","1,87M","1,17%"
"26.04.2023","75,86","76,51","76,97","75,46","3,10M","-1,39%"
"25.04.2023","76,93","76,64","77,14","75,84","1,72M","-0,47%"
"24.04.2023","77,29","76,43","77,33","75,60","1,09M","0,97%"
"21.04.2023","76,55","76,82","76,96","75,96","1,18M","0,10%"
"20.04.2023","76,47","74,74","76,57","74,69","1,93M","2,30%"
"19.04.2023","74,75","74,97","75,40","74,50","1,04M","0,36%"
"18.04.2023","74,48","75,34","75,95","74,17","1,24M","-0,75%"
"17.04.2023","75,04","76,58","76,82","74,66","1,09M","-1,82%"
"14.04.2023","76,43","76,32","76,64","75,50","1,33M","-0,92%"
"13.04.2023","77,14","76,69","77,59","76,17","1,32M","0,43%"
"12.04.2023","76,81","77,93","77,95","76,66","1,17M","-0,79%"
"11.04.2023","77,42","77,76","77,81","77,18","1,37M","0,12%"
"10.04.2023","77,33","76,53","77,37","75,86","1,49M","0,48%"
"06.04.2023","76,96","76,61","76,98","76,16","1,22M","0,60%"
"05.04.2023","76,50","75,88","77,12","75,68","1,20M","0,63%"
"04.04.2023","76,02","76,67","76,97","75,12","1,32M","-0,78%"
"03.04.2023","76,62","78,00","78,55","76,48","1,89M","-2,39%"
"31.03.2023","78,50","76,82","78,60","76,73","2,98M","2,19%"
"30.03.2023","76,82","76,69","77,44","76,00","1,74M","1,24%"
"29.03.2023","75,88","76,29","76,56","75,43","2,30M","0,49%"
"28.03.2023","75,51","75,07","76,81","74,85","1,75M","0,32%"
"27.03.2023","75,27","73,44","75,43","73,44","3,23M","2,49%"
"24.03.2023","73,44","72,56","73,52","71,16","2,78M","0,05%"
"23.03.2023","73,40","74,67","75,13","72,77","1,66M","-1,37%"
"22.03.2023","74,42","76,27","76,33","74,40","1,86M","-2,74%"
"21.03.2023","76,52","77,58","78,11","75,97","2,05M","-0,62%"
"20.03.2023","77,00","77,06","78,43","76,91","1,63M","0,30%"
"17.03.2023","76,77","77,72","78,46","75,99","3,90M","-2,12%"
"16.03.2023","78,43","76,62","79,04","76,03","1,97M","1,42%"
"15.03.2023","77,33","77,29","77,88","76,35","1,96M","-0,77%"
"14.03.2023","77,93","77,50","79,10","77,17","2,14M","1,08%"
"13.03.2023","77,10","76,93","78,61","76,49","2,24M","-0,58%"
"10.03.2023","77,55","79,19","79,78","77,24","2,90M","-1,39%"
"09.03.2023","78,64","78,04","80,19","77,40","3,11M","0,73%"
"08.03.2023","78,07","77,75","78,45","77,10","1,26M","0,22%"
"07.03.2023","77,90","79,07","79,07","77,32","2,20M","-1,14%"
"06.03.2023","78,80","78,36","78,88","77,35","2,29M","-0,23%"
"03.03.2023","78,98","76,23","79,20","76,00","2,30M","3,68%"
"02.03.2023","76,18","74,13","76,73","74,00","1,95M","2,46%"
"01.03.2023","74,35","74,13","75,39","72,83","2,59M","-0,72%"
"28.02.2023","74,89","77,81","77,99","74,40","3,58M","-4,44%"
"27.02.2023","78,37","79,42","80,10","78,00","1,33M","-1,14%"
"24.02.2023","79,27","77,73","79,41","77,48","1,53M","0,06%"
"23.02.2023","79,22","78,00","79,44","78,00","1,58M","1,83%"
"22.02.2023","77,80","79,31","79,31","76,40","3,34M","-3,20%"
"21.02.2023","80,37","81,61","83,01","79,90","5,06M","-4,94%"
"17.02.2023","84,55","85,20","86,04","81,90","3,57M","-1,26%"
"16.02.2023","85,63","85,00","87,92","84,93","3,04M","-0,44%"
"15.02.2023","86,01","84,50","86,49","84,36","2,03M","-0,06%"
"14.02.2023","86,06","85,92","87,60","85,15","2,38M","-0,38%"
"13.02.2023","86,39","86,89","87,30","85,94","1,17M","-0,48%"
"10.02.2023","86,81","84,21","87,00","84,17","1,35M","2,83%"
"09.02.2023","84,42","84,93","85,46","83,93","1,98M","0,09%"
"08.02.2023","84,34","84,75","85,00","84,14","2,01M","-1,85%"
"07.02.2023","85,93","83,33","86,27","82,33","2,03M","3,21%"
"06.02.2023","83,26","83,01","83,85","82,51","1,50M","0,07%"
"03.02.2023","83,20","84,38","85,16","83,05","1,81M","-2,50%"
"02.02.2023","85,33","85,48","86,68","83,75","2,39M","-0,09%"
"01.02.2023","85,41","85,46","85,87","82,88","2,62M","0,06%"
"31.01.2023","85,36","82,88","85,50","82,38","2,51M","3,59%"
"30.01.2023","82,40","85,92","86,85","82,25","3,05M","-4,83%"
"27.01.2023","86,58","85,88","86,66","84,84","1,46M","0,82%"
"26.01.2023","85,88","83,63","86,07","83,28","2,16M","2,97%"
"25.01.2023","83,40","83,42","83,56","82,49","1,54M","-0,61%"
"24.01.2023","83,91","84,00","84,23","82,98","1,18M","-0,27%"
"23.01.2023","84,14","82,93","84,29","82,56","1,60M","1,37%"
"20.01.2023","83,00","81,12","83,10","80,45","1,80M","2,67%"
"19.01.2023","80,84","81,60","81,79","80,75","1,64M","-1,23%"
"18.01.2023","81,85","83,32","84,51","81,77","2,08M","-1,82%"
"17.01.2023","83,37","83,93","85,02","83,00","2,76M","-2,10%"
"13.01.2023","85,16","83,81","85,71","83,45","1,37M","0,97%"
"12.01.2023","84,34","83,88","84,80","82,77","1,50M","0,27%"
"11.01.2023","84,11","83,00","84,38","82,44","1,70M","1,24%"
"10.01.2023","83,08","83,40","83,49","81,58","1,38M","-1,10%"
"09.01.2023","84,00","83,85","85,21","83,58","1,30M","0,60%"
"06.01.2023","83,50","83,62","85,16","83,08","1,91M","1,32%"
"05.01.2023","82,41","82,92","83,92","81,89","1,91M","-1,20%"
"04.01.2023","83,41","81,95","83,74","81,29","2,61M","1,83%"
"03.01.2023","81,91","86,00","86,12","80,79","4,03M","-4,99%"
"30.12.2022","86,21","86,60","86,60","85,12","1,34M","-0,65%"
"29.12.2022","86,77","87,16","87,69","86,28","870,78K","0,18%"
"28.12.2022","86,61","87,95","88,34","86,42","752,00K","-1,18%"
"27.12.2022","87,64","88,44","88,91","87,27","634,39K","-0,45%"
"23.12.2022","88,04","87,52","88,23","87,13","600,68K","0,81%"
"22.12.2022","87,33","89,13","89,38","86,53","1,55M","-2,59%"
"21.12.2022","89,65","87,99","90,17","86,71","1,41M","2,39%"
"20.12.2022","87,56","88,00","88,12","87,13","1,31M","-0,19%"
"19.12.2022","87,73","88,38","88,67","87,00","1,24M","-0,53%"
"16.12.2022","88,20","88,15","88,60","85,93","3,91M","-1,67%"
"15.12.2022","89,70","90,81","90,85","89,43","2,25M","-1,27%"
"14.12.2022","90,85","91,54","92,29","89,88","2,56M","0,01%"
"13.12.2022","90,84","91,98","92,71","90,39","1,63M","-0,04%"
"12.12.2022","90,88","89,98","90,92","89,07","1,55M","1,29%"
"09.12.2022","89,72","91,36","91,86","89,69","1,38M","-1,85%"
"08.12.2022","91,41","92,33","92,99","90,93","1,00M","-0,61%"
"07.12.2022","91,97","90,88","93,20","90,59","1,24M","1,31%"
"06.12.2022","90,78","89,86","90,88","89,80","1,24M","0,80%"
"05.12.2022","90,06","91,01","91,61","89,80","2,40M","-2,15%"
"02.12.2022","92,04","92,99","93,49","91,04","1,85M","-2,57%"
"01.12.2022","94,47","97,00","97,78","93,88","1,75M","-1,72%"
"30.11.2022","96,12","94,14","96,94","93,76","3,36M","1,79%"
"29.11.2022","94,43","94,69","95,11","93,32","1,44M","-0,40%"
"28.11.2022","94,81","96,07","96,59","94,38","1,59M","-2,42%"
"25.11.2022","97,16","96,60","97,45","96,00","631,69K","0,56%"
"23.11.2022","96,62","96,03","97,89","94,42","1,14M","0,36%"
"22.11.2022","96,27","94,56","96,36","94,09","1,57M","3,08%"
"21.11.2022","93,39","94,07","94,22","92,76","1,74M","0,10%"
"18.11.2022","93,30","90,12","93,44","90,03","2,52M","3,61%"
"17.11.2022","90,05","90,43","91,46","88,87","1,79M","-1,78%"
"16.11.2022","91,68","94,31","94,52","91,28","1,38M","-1,95%"
"15.11.2022","93,50","94,51","94,75","92,65","2,54M","-0,45%"
"14.11.2022","93,92","92,00","94,72","92,00","2,00M","1,74%"
"11.11.2022","92,31","95,29","95,87","91,61","3,13M","-2,97%"
"10.11.2022","95,14","90,50","95,84","88,20","4,89M","8,92%"
"09.11.2022","87,35","87,00","89,92","86,33","2,24M","-0,22%"
"08.11.2022","87,54","89,56","93,11","86,08","4,35M","-6,37%"
"07.11.2022","93,50","95,06","95,06","92,96","2,12M","-0,87%"
"04.11.2022","94,32","95,09","96,21","92,75","1,97M","-0,10%"
"03.11.2022","94,41","92,16","95,45","92,16","1,48M","1,42%"
"02.11.2022","93,09","94,68","96,29","92,98","1,97M","-2,54%"
"01.11.2022","95,52","95,24","96,24","94,00","1,47M","1,04%"
"31.10.2022","94,54","94,14","95,42","93,38","2,28M","0,84%"
"28.10.2022","93,75","92,89","95,25","91,82","1,96M","0,76%"
"27.10.2022","93,04","89,81","93,14","89,81","3,35M","4,80%"
"26.10.2022","88,78","89,68","89,68","87,33","1,37M","0,71%"
"25.10.2022","88,15","87,50","88,56","86,75","1,65M","0,65%"
"24.10.2022","87,58","87,57","87,71","85,57","1,33M","0,34%"
"21.10.2022","87,28","84,70","87,46","83,66","1,75M","3,22%"
"20.10.2022","84,56","86,37","86,73","84,18","2,08M","-1,32%"
"19.10.2022","85,69","85,09","86,23","84,56","1,33M","-0,95%"
"18.10.2022","86,51","86,50","87,40","84,51","1,60M","1,55%"
"17.10.2022","85,19","83,22","86,29","83,14","1,68M","4,84%"
"14.10.2022","81,26","84,21","84,76","80,71","1,69M","-3,05%"
"13.10.2022","83,82","80,56","84,32","79,30","2,75M","2,02%"
"12.10.2022","82,16","83,11","83,59","81,68","1,88M","-0,87%"
"11.10.2022","82,88","84,41","85,32","82,55","1,53M","-2,17%"
"10.10.2022","84,72","84,95","85,63","83,93","982,94K","0,39%"
"07.10.2022","84,39","85,71","85,75","83,37","2,02M","-2,19%"
"06.10.2022","86,28","88,23","89,91","85,95","1,68M","-2,14%"
"05.10.2022","88,17","87,68","89,47","85,59","1,77M","-1,31%"
"04.10.2022","89,34","88,30","89,46","87,16","1,68M","3,18%"
"03.10.2022","86,59","85,03","86,91","83,87","2,03M","4,09%"
"30.09.2022","83,19","83,28","84,45","82,22","3,27M","0,18%"
"29.09.2022","83,04","85,05","86,21","82,07","1,82M","-2,33%"
