"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"29.05.2026","380,34","385,24","385,24","378,46","44,42M","-2,51%"
"28.05.2026","390,13","388,00","391,87","385,16","24,36M","0,33%"
"27.05.2026","388,83","386,67","393,88","385,90","23,09M","-0,01%"
"26.05.2026","388,88","384,51","389,26","382,60","27,75M","1,54%"
"22.05.2026","382,97","387,35","388,74","381,77","20,44M","-1,21%"
"21.05.2026","387,66","385,70","392,50","383,02","24,85M","-0,32%"
"20.05.2026","388,91","387,70","393,86","382,90","31,74M","0,32%"
"19.05.2026","387,66","396,96","397,15","386,11","39,55M","-2,34%"
"18.05.2026","396,94","395,68","408,61","394,53","26,84M","0,04%"
"15.05.2026","396,78","396,32","399,54","393,18","20,31M","-1,07%"
"14.05.2026","401,07","397,28","402,93","395,84","21,14M","-0,38%"
"13.05.2026","402,62","385,60","403,70","385,00","28,14M","3,94%"
"12.05.2026","387,35","387,34","388,52","382,77","26,02M","-0,33%"
"11.05.2026","388,64","393,64","397,44","388,47","30,75M","-3,03%"
"08.05.2026","400,80","397,00","402,00","396,36","21,46M","0,71%"
"07.05.2026","397,99","399,92","400,10","392,68","24,43M","-0,01%"
"06.05.2026","398,04","394,24","399,85","392,76","31,31M","2,47%"
"05.05.2026","388,43","386,23","392,82","384,02","23,88M","1,35%"
"04.05.2026","383,25","385,63","387,38","379,79","26,30M","-0,63%"
"01.05.2026","385,69","381,63","386,76","379,05","30,11M","0,23%"
"30.04.2026","384,80","374,07","385,84","365,82","72,04M","9,96%"
"29.04.2026","349,94","347,57","355,79","344,21","35,38M","0,05%"
"28.04.2026","349,78","348,55","352,42","346,12","27,82M","-0,16%"
"27.04.2026","350,34","345,98","353,18","342,73","28,58M","1,72%"
"24.04.2026","344,40","338,73","345,27","335,39","26,43M","1,63%"
"23.04.2026","338,89","341,18","341,96","336,18","18,65M","-0,13%"
"22.04.2026","339,32","337,02","339,82","335,17","20,29M","2,12%"
"21.04.2026","332,29","337,68","339,34","331,35","23,12M","-1,52%"
"20.04.2026","337,42","340,76","341,40","336,61","18,78M","-1,25%"
"17.04.2026","341,68","337,65","342,32","336,24","25,58M","1,68%"
"16.04.2026","336,02","338,75","339,88","334,52","20,54M","-0,33%"
"15.04.2026","337,12","332,89","337,48","330,90","24,92M","1,26%"
"14.04.2026","332,91","324,79","333,29","323,75","27,72M","3,61%"
"13.04.2026","321,31","317,14","321,63","315,47","18,87M","1,28%"
"10.04.2026","317,24","320,02","321,83","316,32","19,15M","-0,39%"
"09.04.2026","318,49","315,90","319,54","311,06","23,74M","0,37%"
"08.04.2026","317,32","320,45","322,08","315,02","33,55M","3,88%"
"07.04.2026","305,46","302,73","305,63","297,72","23,21M","1,82%"
"06.04.2026","299,99","295,87","300,62","295,18","16,95M","1,43%"
"02.04.2026","295,77","290,69","298,08","289,45","21,67M","-0,54%"
"01.04.2026","297,39","290,83","300,52","290,41","37,68M","3,42%"
"31.03.2026","287,56","278,04","288,08","277,09","43,88M","5,14%"
"30.03.2026","273,50","276,42","277,09","272,11","35,14M","-0,31%"
"27.03.2026","274,34","277,27","279,37","273,95","35,89M","-2,34%"
"26.03.2026","280,92","287,91","287,95","278,50","39,08M","-3,44%"
"25.03.2026","290,93","293,44","296,00","289,24","29,46M","0,17%"
"24.03.2026","290,44","299,20","299,92","290,33","36,86M","-3,85%"
"23.03.2026","302,06","302,11","305,98","300,93","29,33M","0,35%"
"20.03.2026","301,00","305,46","306,00","298,27","44,36M","-2,00%"
"19.03.2026","307,13","304,01","308,06","302,35","25,08M","-0,18%"
"18.03.2026","307,69","309,27","312,47","306,93","20,01M","-1,04%"
"17.03.2026","310,92","305,86","311,42","305,50","21,96M","1,75%"
"16.03.2026","305,56","304,35","306,49","303,02","23,52M","1,09%"
"13.03.2026","302,28","307,01","307,69","300,44","23,69M","-0,42%"
"12.03.2026","303,55","306,82","308,94","301,03","24,93M","-1,67%"
"11.03.2026","308,70","306,75","311,42","305,92","24,13M","0,54%"
"10.03.2026","307,04","306,17","309,51","305,57","23,24M","0,22%"
"09.03.2026","306,36","294,36","306,80","294,08","29,31M","2,63%"
"06.03.2026","298,52","296,09","300,53","295,18","25,58M","-0,78%"
"05.03.2026","300,88","303,04","303,30","297,99","35,75M","-0,74%"
"04.03.2026","303,13","302,89","305,47","300,75","29,54M","-0,15%"
"03.03.2026","303,58","298,59","303,94","296,71","35,50M","-0,96%"
"02.03.2026","306,52","303,23","308,49","301,30","34,79M","-1,68%"
"27.02.2026","311,76","304,14","312,37","303,80","44,64M","1,42%"
"26.02.2026","307,38","312,64","313,14","302,35","36,43M","-1,76%"
"25.02.2026","312,90","312,06","313,64","309,44","29,96M","0,64%"
"24.02.2026","310,90","310,52","312,27","305,93","25,62M","-0,19%"
"23.02.2026","311,49","319,05","319,52","309,86","31,42M","-1,11%"
"20.02.2026","314,98","304,32","316,50","303,90","53,21M","4,01%"
"19.02.2026","302,85","301,82","305,47","300,04","25,83M","-0,16%"
"18.02.2026","303,33","302,09","305,38","301,25","28,48M","0,43%"
"17.02.2026","302,02","300,04","304,43","296,25","39,25M","-1,21%"
"13.02.2026","305,72","307,73","308,63","303,71","38,50M","-1,06%"
"12.02.2026","309,00","312,09","316,24","307,20","47,76M","-0,63%"
"11.02.2026","310,96","318,97","321,06","309,66","45,41M","-2,39%"
"10.02.2026","318,58","320,97","321,67","314,61","39,17M","-1,77%"
"09.02.2026","324,32","320,93","327,70","317,26","39,64M","0,45%"
"06.02.2026","322,86","327,18","330,38","319,92","56,38M","-2,53%"
"05.02.2026","331,25","312,22","332,69","306,46","88,21M","-0,54%"
"04.02.2026","333,04","342,96","343,31","328,52","70,62M","-1,96%"
"03.02.2026","339,71","347,34","349,00","337,47","36,51M","-1,16%"
"02.02.2026","343,69","336,22","344,83","335,63","32,01M","1,68%"
"30.01.2026","338,00","340,00","340,00","332,29","31,02M","-0,07%"
"29.01.2026","338,25","340,30","342,29","326,54","39,79M","0,67%"
"28.01.2026","336,01","336,06","337,54","331,94","27,43M","0,44%"
"27.01.2026","334,55","335,36","337,91","333,48","21,64M","0,39%"
"26.01.2026","333,26","327,80","335,84","327,00","26,04M","1,63%"
"23.01.2026","327,93","332,48","333,69","327,45","27,28M","-0,79%"
"22.01.2026","330,54","334,45","335,15","328,75","26,25M","0,66%"
"21.01.2026","328,38","320,92","332,48","319,35","35,39M","1,98%"
"20.01.2026","322,00","320,87","327,73","320,43","35,36M","-2,42%"
"16.01.2026","330,00","334,41","334,65","327,70","40,34M","-0,84%"
"15.01.2026","332,78","337,65","337,69","330,74","28,44M","-0,91%"
"14.01.2026","335,84","335,06","336,52","330,48","28,53M","-0,04%"
"13.01.2026","335,97","334,95","340,49","333,62","33,52M","1,24%"
"12.01.2026","331,86","325,80","334,04","325,00","33,92M","1,00%"
"09.01.2026","328,57","327,09","330,83","325,80","26,21M","0,96%"
"08.01.2026","325,44","328,96","330,32","321,50","31,90M","1,07%"
"07.01.2026","321,98","314,36","326,15","314,19","35,10M","2,43%"
"06.01.2026","314,34","316,40","320,94","311,78","31,21M","-0,70%"
"05.01.2026","316,54","317,65","319,02","314,63","30,20M","0,44%"
"02.01.2026","315,15","316,90","322,50","310,33","32,01M","0,69%"
"31.12.2025","313,00","312,85","314,58","311,44","16,38M","-0,27%"
"30.12.2025","313,85","312,50","316,95","312,46","17,38M","0,09%"
"29.12.2025","313,56","311,36","314,02","310,62","19,62M","0,02%"
"26.12.2025","313,51","314,48","315,08","312,27","10,90M","-0,18%"
"24.12.2025","314,09","314,77","315,08","311,92","10,10M","-0,08%"
"23.12.2025","314,35","309,63","314,94","309,32","25,48M","1,48%"
"22.12.2025","309,78","309,88","310,13","305,30","26,43M","0,85%"
"19.12.2025","307,16","301,73","307,25","300,97","59,94M","1,55%"
"18.12.2025","302,46","301,72","303,96","299,23","33,52M","1,93%"
"17.12.2025","296,72","308,01","308,09","296,12","43,93M","-3,21%"
"16.12.2025","306,57","304,95","310,77","302,59","30,59M","-0,54%"
"15.12.2025","308,22","311,32","311,42","304,88","29,15M","-0,35%"
"12.12.2025","309,29","313,70","314,87","305,56","35,94M","-1,01%"
"11.12.2025","312,43","320,08","321,12","308,60","42,35M","-2,43%"
"10.12.2025","320,21","315,83","321,31","314,68","33,43M","0,99%"
"09.12.2025","317,08","312,37","317,99","311,89","30,19M","1,07%"
"08.12.2025","313,72","320,05","320,44","311,22","33,91M","-2,35%"
"05.12.2025","321,27","319,49","323,16","319,17","28,85M","1,15%"
"04.12.2025","317,62","322,23","322,36","314,70","31,24M","-0,63%"
"03.12.2025","319,63","315,89","321,58","314,10","41,84M","1,21%"
"02.12.2025","315,81","316,74","318,38","313,91","35,85M","0,29%"
"01.12.2025","314,89","317,70","319,85","313,89","41,18M","-1,65%"
"28.11.2025","320,18","323,36","326,85","316,79","26,02M","0,07%"
"26.11.2025","319,95","320,68","324,50","316,79","51,37M","-1,08%"
"25.11.2025","323,44","326,21","328,83","317,65","88,63M","1,53%"
"24.11.2025","318,58","311,13","319,48","309,60","85,17M","6,31%"
"21.11.2025","299,66","296,42","303,92","293,85","74,14M","3,53%"
"20.11.2025","289,45","304,54","306,42","288,67","62,03M","-1,15%"
"19.11.2025","292,81","287,16","303,81","286,63","68,20M","3,00%"
"18.11.2025","284,28","287,92","288,80","278,20","49,16M","-0,26%"
"17.11.2025","285,02","285,77","293,95","283,57","52,67M","3,11%"
"14.11.2025","276,41","271,40","278,56","270,70","31,65M","-0,78%"
"13.11.2025","278,57","282,34","282,84","277,24","29,49M","-2,84%"
"12.11.2025","286,71","291,67","292,01","283,69","24,83M","-1,58%"
"11.11.2025","291,31","287,74","291,92","287,32","19,84M","0,42%"
"10.11.2025","290,10","284,42","290,80","282,86","29,56M","4,04%"
"07.11.2025","278,83","283,20","283,78","275,19","34,48M","-2,08%"
"06.11.2025","284,75","285,33","288,35","281,14","37,17M","0,15%"
"05.11.2025","284,31","278,87","286,42","277,34","31,01M","2,44%"
"04.11.2025","277,54","276,75","281,27","276,26","30,08M","-2,18%"
"03.11.2025","283,72","282,17","285,53","279,80","29,79M","0,90%"
"31.10.2025","281,19","283,21","286,00","277,03","39,27M","-0,10%"
"30.10.2025","281,48","291,59","291,59","280,06","74,88M","2,52%"
"29.10.2025","274,57","267,75","275,34","267,67","43,58M","2,65%"
"28.10.2025","267,47","269,69","270,73","266,50","29,74M","-0,67%"
"27.10.2025","269,27","264,82","270,14","264,28","35,24M","3,60%"
"24.10.2025","259,92","256,58","261,68","255,32","28,66M","2,70%"
"23.10.2025","253,08","252,98","255,04","251,85","19,90M","0,55%"
"22.10.2025","251,69","254,37","256,36","249,29","35,03M","0,49%"
"21.10.2025","250,46","254,74","254,88","244,15","47,31M","-2,37%"
"20.10.2025","256,55","254,69","257,33","254,23","22,35M","1,28%"
"17.10.2025","253,30","250,76","254,22","247,81","29,67M","0,73%"
"16.10.2025","251,46","251,76","256,96","250,10","28,00M","0,17%"
"15.10.2025","251,03","247,24","252,11","245,99","27,01M","2,27%"
"14.10.2025","245,45","241,23","247,12","240,51","22,11M","0,53%"
"13.10.2025","244,15","240,21","244,50","239,71","25,00M","3,20%"
"10.10.2025","236,57","241,43","244,09","235,84","33,18M","-2,05%"
"09.10.2025","241,53","244,47","244,76","239,15","27,89M","-1,26%"
"08.10.2025","244,62","244,96","246,01","243,82","21,31M","-0,46%"
"07.10.2025","245,76","248,27","250,44","245,52","23,18M","-1,86%"
"06.10.2025","250,43","244,78","251,32","244,58","28,89M","2,07%"
"03.10.2025","245,35","244,49","246,30","241,65","30,25M","-0,14%"
"02.10.2025","245,69","245,15","246,81","242,30","25,48M","0,32%"
"01.10.2025","244,90","240,75","246,30","238,61","31,66M","0,74%"
"30.09.2025","243,10","242,81","243,29","239,24","34,72M","-0,39%"
"29.09.2025","244,05","247,85","251,15","242,77","32,51M","-1,01%"
"26.09.2025","246,54","247,07","249,42","245,97","18,50M","0,31%"
"25.09.2025","245,79","244,40","246,49","240,74","31,02M","-0,55%"
"24.09.2025","247,14","251,66","252,35","246,44","28,20M","-1,80%"
"23.09.2025","251,66","253,04","254,36","250,48","26,63M","-0,34%"
"22.09.2025","252,53","254,43","255,78","250,30","32,29M","-0,86%"
"19.09.2025","254,72","253,25","256,00","251,81","55,57M","1,07%"
"18.09.2025","252,03","251,68","253,99","249,80","31,24M","1,00%"
"17.09.2025","249,53","251,22","251,60","246,28","34,11M","-0,65%"
"16.09.2025","251,16","252,08","253,04","249,47","34,11M","-0,18%"
"15.09.2025","251,61","244,66","252,41","244,66","58,38M","4,49%"
"12.09.2025","240,80","240,37","242,07","238,00","26,77M","0,18%"
"11.09.2025","240,37","239,88","242,25","236,25","30,60M","0,50%"
"10.09.2025","239,17","238,90","241,66","237,85","35,14M","-0,19%"
"09.09.2025","239,63","234,16","240,47","233,23","38,06M","2,39%"
"08.09.2025","234,04","235,47","238,13","233,67","32,47M","-0,41%"
"05.09.2025","235,00","232,20","235,76","231,90","46,59M","1,16%"
"04.09.2025","232,30","229,65","232,37","226,11","51,68M","0,71%"
"03.09.2025","230,66","226,21","231,31","224,79","103,34M","9,14%"
"02.09.2025","211,35","208,44","211,68","206,20","47,52M","-0,73%"
"29.08.2025","212,91","210,51","214,65","210,20","39,73M","0,60%"
"28.08.2025","211,64","207,25","212,22","206,90","32,34M","2,01%"
"27.08.2025","207,48","205,70","208,91","205,65","23,02M","0,16%"
"26.08.2025","207,14","207,51","207,85","205,70","28,46M","-0,65%"
"25.08.2025","208,49","206,43","210,52","205,28","29,93M","1,16%"
"22.08.2025","206,09","202,73","208,54","201,30","42,83M","3,17%"
"21.08.2025","199,75","199,74","202,48","199,43","19,77M","0,22%"
"20.08.2025","199,32","200,73","201,28","196,60","28,96M","-1,12%"
"19.08.2025","201,57","203,03","203,44","199,96","24,24M","-0,95%"
"18.08.2025","203,50","204,20","205,26","202,49","18,53M","-0,20%"
"15.08.2025","203,90","203,85","206,44","201,28","34,93M","0,47%"
"14.08.2025","202,94","201,50","204,44","201,23","25,23M","0,49%"
"13.08.2025","201,96","204,13","204,53","197,51","28,34M","-0,68%"
"12.08.2025","203,34","201,37","204,50","200,59","30,42M","1,16%"
"11.08.2025","201,00","200,93","201,48","199,07","25,83M","-0,21%"
"08.08.2025","201,42","197,22","202,61","197,17","39,16M","2,49%"
"07.08.2025","196,52","197,06","197,54","194,33","26,32M","0,22%"
"06.08.2025","196,09","194,50","196,63","193,67","21,56M","0,73%"
"05.08.2025","194,67","194,71","197,86","193,88","31,60M","-0,19%"
"04.08.2025","195,04","190,29","195,27","190,12","31,55M","3,12%"
"01.08.2025","189,13","189,02","190,83","187,82","34,83M","-1,44%"
"31.07.2025","191,90","195,71","195,99","191,09","51,33M","-2,36%"
"30.07.2025","196,53","195,60","197,60","194,68","32,45M","0,40%"
"29.07.2025","195,75","192,43","195,92","192,08","41,39M","1,65%"
"28.07.2025","192,58","193,65","194,05","190,84","38,14M","-0,31%"
"25.07.2025","193,18","191,98","194,33","191,26","39,79M","0,53%"
"24.07.2025","192,17","197,03","197,95","191,00","74,88M","1,02%"
"23.07.2025","190,23","191,50","192,53","189,18","58,68M","-0,58%"
"22.07.2025","191,34","191,49","191,65","187,46","44,66M","0,65%"
"21.07.2025","190,10","186,25","190,29","186,15","45,80M","2,72%"
"18.07.2025","185,06","185,40","186,42","183,71","34,01M","0,81%"
"17.07.2025","183,58","182,14","184,06","180,48","31,99M","0,33%"
"16.07.2025","182,97","183,24","184,33","182,03","33,10M","0,53%"
"15.07.2025","182,00","182,81","184,22","181,60","33,45M","0,24%"
"14.07.2025","181,56","181,01","183,67","179,68","32,54M","0,76%"
"11.07.2025","180,19","176,79","181,43","176,48","34,28M","1,45%"
"10.07.2025","177,62","175,63","178,43","174,38","29,25M","0,57%"
"09.07.2025","176,62","175,25","179,44","172,77","43,03M","1,30%"
"08.07.2025","174,36","177,85","177,95","172,81","40,44M","-1,37%"
"07.07.2025","176,79","179,06","179,30","175,68","34,18M","-1,53%"
"03.07.2025","179,53","178,50","179,67","177,05","21,69M","0,50%"
"02.07.2025","178,64","175,54","178,86","175,07","29,13M","1,59%"
"01.07.2025","175,84","175,74","176,09","173,53","35,90M","-0,22%"
"30.06.2025","176,23","180,78","181,23","174,58","63,38M","-1,29%"
"27.06.2025","178,53","173,54","178,68","171,73","108,14M","2,88%"
"26.06.2025","173,54","172,43","173,69","169,94","31,80M","1,68%"
"25.06.2025","170,68","167,63","172,36","167,55","35,48M","2,34%"
"24.06.2025","166,77","166,92","168,22","166,13","40,52M","0,96%"
"23.06.2025","165,19","166,27","167,34","162,00","57,67M","-0,87%"
"20.06.2025","166,64","173,95","174,34","165,46","75,66M","-3,85%"
"18.06.2025","173,32","176,01","176,56","173,20","28,71M","-1,49%"
"17.06.2025","175,95","175,70","177,36","174,58","24,97M","-0,46%"
"16.06.2025","176,77","174,73","176,94","174,65","27,39M","1,20%"
"13.06.2025","174,67","172,44","177,13","172,38","27,66M","-0,59%"
"12.06.2025","175,70","176,18","176,72","174,74","20,94M","-0,93%"
"11.06.2025","177,35","179,77","180,37","176,75","31,65M","-0,70%"
"10.06.2025","178,60","176,20","181,10","174,91","61,77M","1,43%"
"09.06.2025","176,09","174,54","176,47","174,37","28,94M","1,39%"
"06.06.2025","173,68","170,83","174,50","170,83","35,73M","3,25%"
"05.06.2025","168,21","170,34","170,93","167,59","36,44M","0,10%"
"04.06.2025","168,05","166,74","168,21","166,36","26,90M","1,13%"
"03.06.2025","166,18","167,49","168,48","165,28","45,08M","-1,69%"
"02.06.2025","169,03","167,84","169,87","167,39","38,61M","-1,58%"
"30.05.2025","171,74","171,35","172,21","167,44","52,64M","-0,07%"
"29.05.2025","171,86","174,00","174,42","170,63","29,37M","-0,29%"
"28.05.2025","172,36","173,16","175,26","171,91","34,78M","-0,31%"
"27.05.2025","172,90","170,16","173,17","170,00","38,00M","2,63%"
"23.05.2025","168,47","169,05","169,96","167,89","35,21M","-1,40%"
"22.05.2025","170,87","171,85","176,77","170,71","74,86M","1,37%"
"21.05.2025","168,56","163,69","173,14","163,56","73,42M","2,79%"
"20.05.2025","163,98","166,43","168,50","162,90","46,61M","-1,54%"
"19.05.2025","166,54","164,51","166,64","164,22","30,43M","0,21%"
"16.05.2025","166,19","167,73","169,35","165,62","42,85M","1,36%"
"15.05.2025","163,96","165,84","166,21","162,37","33,15M","-0,85%"
"14.05.2025","165,37","159,96","167,00","159,61","48,76M","3,66%"
"13.05.2025","159,53","158,79","160,57","156,16","42,38M","0,68%"
"12.05.2025","158,46","157,49","159,10","156,25","44,14M","3,74%"
"09.05.2025","152,75","154,17","155,05","152,20","32,44M","-0,99%"
"08.05.2025","154,28","155,00","155,93","152,90","57,50M","1,92%"
"07.05.2025","151,38","164,08","165,00","147,84","127,75M","-7,26%"
"06.05.2025","163,23","162,17","164,80","161,19","21,28M","-0,60%"
"05.05.2025","164,21","163,00","165,39","162,72","21,34M","0,11%"
"02.05.2025","164,03","163,40","164,97","161,87","25,72M","1,69%"
"01.05.2025","161,30","160,45","161,95","158,91","30,20M","1,57%"
"30.04.2025","158,80","157,98","159,27","155,40","34,98M","-0,85%"
"29.04.2025","160,16","160,32","160,74","157,52","26,81M","-0,28%"
"28.04.2025","160,61","162,43","163,15","158,60","29,75M","-0,83%"
"25.04.2025","161,96","165,07","166,10","161,04","56,03M","1,68%"
"24.04.2025","159,28","156,15","159,59","155,79","45,89M","2,53%"
"23.04.2025","155,35","155,61","157,52","153,81","31,13M","2,56%"
"22.04.2025","151,47","148,89","152,19","148,54","26,97M","2,57%"
"21.04.2025","147,67","148,88","148,95","146,10","26,05M","-2,31%"
"17.04.2025","151,16","154,29","154,68","148,50","33,05M","-1,42%"
"16.04.2025","153,33","153,10","155,89","151,51","28,19M","-1,91%"
"15.04.2025","156,31","159,13","159,65","155,21","27,55M","-1,74%"
"14.04.2025","159,07","159,99","161,72","157,56","30,33M","1,23%"
"11.04.2025","157,14","152,90","157,67","152,82","33,64M","2,83%"
"10.04.2025","152,82","156,54","157,72","149,93","48,02M","-3,71%"
"09.04.2025","158,71","144,41","159,55","143,90","70,41M","9,68%"
"08.04.2025","144,70","151,22","152,24","143,03","52,20M","-1,40%"
"07.04.2025","146,75","141,55","152,85","140,53","76,79M","0,79%"
"04.04.2025","145,60","148,01","151,07","145,38","62,26M","-3,40%"
"03.04.2025","150,72","151,11","152,78","150,39","46,88M","-4,02%"
"02.04.2025","157,04","155,15","158,41","154,70","25,04M","-0,02%"
"01.04.2025","157,07","153,62","158,10","153,62","30,67M","1,57%"
"31.03.2025","154,64","153,11","155,54","150,66","54,60M","0,20%"
"28.03.2025","154,33","160,49","161,82","153,63","48,67M","-4,88%"
"27.03.2025","162,24","164,63","165,42","162,00","24,51M","-1,71%"
"26.03.2025","165,06","169,00","169,61","164,84","28,94M","-3,22%"
"25.03.2025","170,56","168,98","170,63","168,32","24,17M","1,72%"
"24.03.2025","167,68","167,07","168,32","165,14","30,88M","2,25%"
"21.03.2025","163,99","161,21","164,24","160,89","36,63M","0,73%"
"20.03.2025","162,80","161,57","164,89","160,96","28,14M","-0,67%"
"19.03.2025","163,89","161,76","165,87","161,00","34,28M","2,00%"
"18.03.2025","160,67","163,68","164,25","156,72","42,07M","-2,20%"
"17.03.2025","164,29","165,03","166,30","163,67","31,18M","-0,73%"
"14.03.2025","165,49","163,27","166,49","162,45","32,00M","1,68%"
"13.03.2025","162,76","166,04","166,13","162,11","31,76M","-2,60%"
"12.03.2025","167,11","166,58","167,64","163,53","28,37M","1,87%"
"11.03.2025","164,04","164,91","166,75","161,37","39,59M","-1,10%"
"10.03.2025","165,87","168,26","168,46","163,69","43,60M","-4,60%"
"07.03.2025","173,86","171,26","174,97","170,27","27,39M","0,88%"
"06.03.2025","172,35","170,53","174,81","170,50","28,30M","-0,39%"
"05.03.2025","173,02","170,52","173,78","169,06","30,95M","1,23%"
"04.03.2025","170,92","166,24","173,29","165,80","45,39M","2,34%"
"03.03.2025","167,01","171,93","173,37","165,93","40,77M","-1,92%"
"28.02.2025","170,28","168,68","170,61","166,77","48,13M","1,06%"
"27.02.2025","168,50","173,99","174,56","167,94","39,99M","-2,45%"
"26.02.2025","172,73","175,07","176,08","171,58","35,43M","-1,53%"
"25.02.2025","175,42","178,04","178,74","174,69","41,91M","-2,14%"
"24.02.2025","179,25","181,99","183,12","178,88","29,85M","-0,23%"
"21.02.2025","179,66","185,15","185,34","179,08","35,20M","-2,65%"
"20.02.2025","184,56","184,80","185,31","182,72","20,44M","-0,38%"
"19.02.2025","185,27","184,07","185,46","183,59","19,55M","0,82%"
"18.02.2025","183,77","185,60","185,96","181,74","29,92M","-0,79%"
"14.02.2025","185,23","185,05","186,40","184,32","20,45M","-0,49%"
"13.02.2025","186,14","184,32","186,28","183,14","21,40M","1,38%"
"12.02.2025","183,61","183,22","185,11","181,83","22,07M","-0,92%"
"11.02.2025","185,32","185,03","186,94","184,28","21,24M","-0,62%"
